,anr_code,doi,title,publishedYear,hal_id
21778,101120237,10.1007/978-3-031-73209-6_18,"
						Weighted Ensemble Models Are Strong Continual Learners
					",2024.0,
21779,101120237,10.5281/zenodo.13897756,Regret Analysis of Bilateral Trade with a Smoothed Adversary,,
21780,101120237,10.1007/s10462-024-10952-7,Clarity in complexity: how aggregating explanations resolves the disagreement problem,2024.0,
21781,101120237,10.5281/zenodo.13841791,"
						Revisiting Supervision for Continual Representation Learning
					",,
21782,101120237,10.5281/zenodo.13880646,"
						On the Minimax Regret for Online Learning with Feedback Graphs
					",,
21783,101120237,10.48550/arXiv.2401.09235,A Characterization Theorem for Equivariant Networks with Point-wise Activations,,
21784,101120237,arXiv:2305.03223v2,Structural Group Unfairness: Measurement and Mitigation by means of the Effective Resistance,,
21785,101120342,10.3389/phrs.2024.1608075,Olympic Glory Vs. Athlete Safety: Ethical Lessons From the Seine Water Quality Controversy,2024.0,
21786,101120390,na,THE RELATIONSHIP BETWEEN SOCIO-DEMOGRAPHIC VARIABLES AND JOB SATISFACTION: THE CASE OF THE REPUBLIC OF CROATIA,2023.0,
21787,101120393,https://doi.org/10.1145/3661167.366120,Negative Complement of a Set of Vulnerability-Fixing Commits: Method and Dataset,,
21788,101120393,,Hash4Patch: A Lightweight Low False Positive Tool for Finding Vulnerability Patch Commits,,
21789,101120393,https://doi.org/10.48550/arXiv.2405.06371,Using AI Assistants in Software Development: A Qualitative Study on Security Practices and Concerns,,
21790,101120393,https://doi.org/10.1016/j.neucom.2024.128918,HO-FMN: Hyperparameter optimization for fast minimum-norm attacks,2024.0,
21791,101120393,10.1109/msec.2023.3343836,Known Vulnerabilities of Open Source Projects: Where Are the Fixes?,2024.0,
21792,101120393,10.1109/SecDev61143.2024.00007,Designing Secure AI-based Systems: a Multi-Vocal Literature Review,2024.0,
21793,101120393,10.1109/TIFS.2024.3456960,A Case-Control Study to Measure Behavioral Risks of Malware Encounters in Organizations,2024.0,
21794,101120393,https://doi.org/10.1007/s10664-024-10506-z,On the acceptance by code reviewers of candidate security patches suggested by Automated Program Repair tools,2024.0,
21795,101120393,doi: 10.1109/ICST60714.2024.00034,Adversarial Testing with Reinforcement Learning: A Case Study on Autonomous Driving,2024.0,
21796,101120393,https://doi.org/10.1007/978-3-031-70245-7_26,Towards theUse ofDomain Knowledge toEnhance Transformer-Based Vulnerability Detection,2024.0,
21797,101120393,https://doi.org/10.1016/j.jss.2024.111990,Journal of Systems and Software,,
21798,101120393,https://doi.org/10.1007/978-3-031-70245-7_25,A Rapid Review onGraph-Based Learning Vulnerability Detection,2024.0,
21799,101120393,https://doi.org/10.1007/s10664-023-10415-7,APR4Vul: an empirical study of automatic program repair techniques on real-world Java vulnerabilities,2024.0,
21800,101120393,10.3390/computers13010022,A Comparative Study of Commit Representations for JIT Vulnerability Prediction,2024.0,
21801,101120393,https://doi.org/10.1007/s10664-023-10355-2,Technical leverage analysis in the Python ecosystem,2024.0,
21802,101120393,https://doi.org/10.48550/arXiv.2408.07537,Usefulness of data flow diagrams and large language models for security threat validation: a registered report,,
21803,101120393,https://doi.org/10.1145/3644032.3644448,Can explainability and deep-learning be used for localizing vulnerabilities in source code?,2024.0,
21804,101120393,10.48550/arxiv.2209.07211,Empirical Software Engineering,2024.0,
21805,101120397,https://doi.org/10.1021/acscatal.3c03937,ACS Catalysis,,
21806,101120397,https://doi.org/10.1021/jacs.3c08199,Metastable Ni(I)-TiO2x Photocatalysts: Self-Amplifying H2 Evolution from Plain  Water without Noble Metal Co-Catalyst and Sacrificial Agent,,
21807,101120397,https://doi.org/10.1016/j.jcou.2024.102701,Photocatalytic reduction of CO2 over Ti3+ self-doped TiO2- based nanomaterials,,
21808,101120397,https://doi.org/10.3389/fphy.2023.1305114,Effects of thermal treatment on the complex structure of  luminescence emission of Li-doped ZnO screen-printed films,,
21809,101120406,https://doi.org/10.48550/arXiv.2407.10820,Enabling MCTS Explainability for Sequential Planning Through Computation Tree Logic,2024.0,
21810,101120406,,Where (not) to Cross the Street,,
21811,101120406,,Towards Differentiating Between Failures and Domain Shifts in Industrial Data Streams,,
21812,101120406,https://doi.org/10.48550/arXiv.2407.16312,MOMAland: Benchmarking Multi-Objective Multi-Agent Reinforcement Learning,,
21813,101120406,,Model-Based Reinforcement Learning in Multi-Objective Environments with a Distributional Critic,,
21814,101120406,DOI: 10.3233/FAIA241019,Planning for Human-Robot Collaboration Scenarios with Heterogeneous Costs and Durations,2024.0,
21815,101120406,DOI: 10.1016/j.ijpe.2023.109074,Learning efficient in-store picking strategies to reduce customer encounters in omnichannel retail,2023.0,
21816,101120406,,Learning symbolic expressions to solve multi-period time slot pricing vehicle routing problems,,
21817,101120408,,"""AUTOMATIC EMG ENVELOPE DETECTION FOR LEG MUSCLES USING DEEP LEARNING FROM A MULTIELECTRODE EMBEDDED GARMENT""",2024.0,
21818,101120408,10.1109/TMRB.2024.3503900 (the version published in teh IEE journal in Nov),Towards Wearable Electromyography for Personalized Musculoskeletal Trunk Models Using an Inverse Synergy-Based Approach,2024.0,
21819,101120555,https://zenodo.org/records/10254985,Doping effects on the tribological performance of diamond-like carbon coatings: A review,2023.0,
21820,101120726,10.1109/RTSI61910.2024.10761203,Efficient Tiny Machine Learning for Human Activity Recognition on Low-Power Edge Devices,2024.0,
21821,101120726,,On the Sparsity of the Strong Lottery Ticket Hypothesis,,
21822,101120726,,Designing Efficient LLM Accelerators for Edge Devices,,
21823,101120726,https://doi.org/10.46586/tches.v2024.i4.205-230,Fast Transciphering Via Batched And Reconfigurable LUT Evaluation,2024.0,
21824,101120726,10.1007/s00521-024-10141-1,Leveraging AutoEncoders and chaos theory to improve adversarial example detection,2024.0,
21825,101120726,https://doi.org/10.56553/popets-2024-0031,A Cautionary Tale: On the Role of Reference Data in Empirical Privacy Defenses,2023.0,
21826,101120726,10.3233/FAIA240849,FedStale: leveraging Stale Updates in Federated Learning,2024.0,
21827,101120726,https://doi.org/10.1109/TDSC.2023.3322516,WRIT: Web Request Integrity and Attestation Against Malicious Browser Extensions,2024.0,
21828,101120726,10.5281/zenodo.12783182,"
						iVault: Architectural Code Concealing Techniques to Protect Cryptographic Keys
					",,
21829,101120726,https://doi.org/10.1145/3603166.363213,FedBed: Benchmarking Federated Learning over Virtualized Edge Testbeds,,
21830,101120726,10.1109/CCGrid59990.2024.00045,Scheduling with Fully Compressible Tasks: Application to Deep Learning Inference with Neural Network Compression,2024.0,
21831,101120726,,Accelerating PoT Quantization on Edge Devices,,
21832,101120726,,Improved Stability and Generalization Guarantees of the Decentralized SGD Algorithm,,
21833,101120726,https://doi.org/10.1145/3673038.3673106,Scheduling Machine Learning Compressible Inference Tasks with Limited Energy Budget,2024.0,
21834,101120726,https://doi.org/10.1145/3688609,DLAS: A Conceptual Model for Across-Stack Deep Learning Acceleration,2024.0,
21835,101120726,10.1016/j.dib.2024.110030,Data in Brief,2023.0,
21836,101120726,,A Simple and Generalist Approach for Panoptic Segmentation,,
21837,101120726,https://doi.org/10.1609/aaai.v38i16.29781,ShareBERT: Embeddings Are Capable of Learning Hidden Layers,2024.0,
21838,101120726,10.1109/MASS62177.2024.00047,FedLoRa: IoT Spectrum Sensing Through Fast and Energy-Efficient Federated Learning in LoRa Networks,2024.0,
21839,101120726,10.21203/rs.3.rs-4023416/v1,Kraken: An Open-Source RISC-V SoC for Ultra-Low Power Multi-Modal Perception,2024.0,
21840,101120727,10.1016/j.neucom.2024.128650,Supervised learning of spatial features with STDP and homeostasis using Spiking Neural Networks on SpiNNaker,2025.0,
21841,101120727,10.3390/e26070582,Entropy,2024.0,
21842,101120727,10.1038/s41598-024-51629-z,Submovement interpersonal coupling is associated to audio-motor coordination performance,2024.0,
21843,101120727,10.3390/neurolint16030043,The Effectiveness of Paired Associative Stimulation on Motor Recovery after Stroke: A Scoping Review,2024.0,
21844,101120732,10.1109/ICUAS60882.2024.10557120,Towards Instance Segmentation-Based Litter Collection with Multi-Rotor Aerial Vehicle,2024.0,
21845,101120732,,GSFusion: Online RGB-D Mapping Where Gaussian Splatting Meets TSDF Fusion,2024.0,
21846,101120732,10.1109/ICUAS60882.2024.10557108,Gain Scheduling Position Control for Fully-Actuated Morphing Multi-Rotor UAVs,2024.0,
21847,101120732,10.1109/ICUAS60882.2024.10556930,On the Existence of Static Equilibria of a Cable-Suspended Load with Non-stopping Flying Carriers,2024.0,
21848,101120732,,Bootstrapping Reinforcement Learning with Imitation for Vision-Based Agile Flight,2024.0,
21849,101120732,,"Safety Metric for Human-Aerial robot collaboration, in presence of aerodynamic disturbances",,
21850,101120732,,Optimized Design of a Tilted Propeller Aerial Robot for Ballast Tank Contact Inspections,,
21851,101120732,,Uncertainty-Aware Visual-Inertial SLAM with Volumetric Occupancy Mapping,2024.0,
21852,101120732,10.1109/ICUAS60882.2024.10556958,Experimental Validation of Sensitivity-Aware Trajectory Planning for a Quadrotor UAV Under Parametric Uncertainty,2024.0,
21853,101120732,,Deep Visual Odometry with Events and Frames,2024.0,
21854,101120732,,Demonstrating Agile Flight from Pixels without State Estimation,2024.0,
21855,101120732,,"Assessment of the trajectory control performance on the Omnimorph, an omnidirectional morphing multirotor UAV",,
21856,101120732,10.15607/RSS.2024.XX.109,MPCC++: Model Predictive Contouring Control for Time-Optimal Flight with Safety Constraints,2024.0,
21857,101120732,10.1109/ICUAS60882.2024.10556890,An Experimentally Validated Model of the Propeller Force Accounting for Cross Influences on Multi-Rotor Aerial Systems,2024.0,
21858,101120732,,Learning Quadruped Locomotion Using Differentiable Simulation,,
21859,101120732,,Necessary and Sufficient Conditions to the Problem of Input-Output Extension of Internally Controlled Underactuated Nonlinear Systems,,
21860,101120732,https://doi.org/10.1007/s10846-024-02054-x,"Modelling, Analysis, and Control of OmniMorph: an Omnidirectional Morphing Multi-rotor UAV",2024.0,
21861,101120763,https://doi.org/10.1145/3696444,Explaining the Explainers in Graph Neural Networks: a Comparative Study,2024.0,
21862,101120763,10.18653/v1/2024.clinicalnlp-1.19,"Can LLMs Correct Physicians, Yet? Investigating Effective Interaction Methods in the Medical Domain",2024.0,
21863,101120763,https://doi.org/10.48550/ARXIV.2402.08280,Pix2Code: Learning to Compose Neural Visual Concepts as Programs,,
21864,101120763,https://ceur-ws.org/Vol-3701/paper3.pdf,Epistemic Interaction  Tuning Interfaces to Provide Information for AI Support,2024.0,
21865,101120763,https://openreview.net/pdf?id=MGQtGV5gPO,Sheaf Diffusion Goes Nonlinear: Enhancing GNNs with Adaptive Sheaf Laplacians,2024.0,
21866,101120763,https://openreview.net/pdf?id=EGGSCLyVrz,A Simple and Expressive Graph Neural Network Based Method for Structural Link Representation,2024.0,
21867,101120763,https://doi.org/10.1145/3627043.3659556,Preference Elicitation in Interactive and User-centered Algorithmic Recourse: an Initial Exploration,2024.0,
21868,101120763,,Uncertainty Matters: Stable Conclusions Under Unstable Assessment of Fairness Results,,
21869,101120763,https://arxiv.org/pdf/2404.03623,Unveiling LLMs: The Evolution of Latent Representations in a Dynamic Knowledge Graph,2024.0,
21870,101120763,https://osf.io/preprints/psyarxiv/p48t7,Resource-rational contractualism: A triple theory of moral cognition,2023.0,
21871,101120763,https://doi.org/10.48550/arXiv.2205.13743,Personalized Algorithmic Recourse with Preference Elicitation,,
21872,101120763,,Addressing Attribute Bias with Adversarial Support-Matching,2024.0,
21873,101120763,,Disagreement-based Active Learning for Robustness Against Subpopulation Shifts,,
21874,101120763,https://wrap.warwick.ac.uk/id/eprint/183489/,When rules are over-ruled: Virtual bargaining as a contractualist method of moral judgment,,
21875,101120763,https://doi.org/10.1371/journal.pone.0301382,Conversational technology and reactions to withheld information,2024.0,
21876,101120763,10.1109/ACCESS.2022.3207765,"Explainable AI for Time Series Classification: A Review, Taxonomy and Research Directions",2022.0,
21877,101120763,https://ceur-ws.org/Vol-3701/paper11.pdf,Designing for situated AI-human decision making: Lessons learned from a primary care deployment,2024.0,
21878,101120763,,BEARS Make Neuro-Symbolic Models Aware of their Reasoning Shortcuts,2024.0,
21879,101120763,https://doi.org/10.31234/osf.io/w2x3f,Coordination in dynamic interactions by converging on tacitly agreed joint plans,2024.0,
21880,101120779,10.1007/s10207-023-00769-w,Cyber Threat Assessment and Management for Securing Healthcare Ecosystems using Natural Language Processing,2023.0,
21881,101120779,10.3390/businesses4020015,A Stakeholder Needs Analysis in Cybersecurity: A Systemic Approach to Enhancing Digital Infrastructure Resilience,2024.0,
21882,101120779,10.48550/arxiv.2401.04792,REACT: Autonomous intrusion response system for intelligent vehicles,2024.0,
21883,101120823,https://doi.org/10.1109/ICRA57147.2024.10610714,Active-Perceptive Motion Generation for Mobile Manipulation,2024.0,
21884,101120823,10.1109/LRA.2024.3396074,"
						MoVEInt: Mixture of Variational Experts for Learning HumanRobot Interactions From Demonstrations
					",,
21885,101120823,10.23919/ECC64448.2024.10591132,"
						Event-Triggered Prescribed Performance Control for SISO Uncertain Nonlinear Systems in Brunovsky Canonical Form
					",2024.0,
21886,101120823,10.1145/3610978.3640670,Kinematically Constrained Human-like Bimanual Robot-to-Human Handovers,2024.0,
21887,101120823,10.23919/ECC64448.2024.10591120,"
						Discrete-time Prescribed Performance Control and Maximum Allowable Transmission Interval
					",2024.0,
21888,101120823,10.15607/RSS.2024.XX.046,Learning Any-View 6DoF Robotic Grasping in Cluttered Scenes via Neural Surface Rendering,2024.0,
21889,101120823,10.1109/Humanoids57100.2023.10375178,"
						Towards Passivity Based Nonprehensile Bimanual Manipulation of Large Objects
					",2023.0,
21890,101120823,10.1145/3610978.3640738,Transition State Clustering for Interaction Segmentation and Learning,2024.0,
21891,101120823,10.1109/lra.2024.3387111,BioTacTip: A Soft Biomimetic Optical Tactile Sensor for Efficient 3D Contact Localization and 3D Force Estimation,2024.0,
21892,101120823,10.1109/ICRA57147.2024.10611464,ZS6D: Zero-shot 6D Object Pose Estimation using Vision Transformers,2024.0,
21893,101120938,10.48550/arxiv.2312.00037,Photonic neural networks and optics-informed deep learning fundamentals,2024.0,
21894,101120938,10.48550/arxiv.2306.17728,Nature Communications,2024.0,
21895,101120990,10.5194/isprs-archives-xlviii-2-w4-2024-295-2024,3D EDGE DETECTION BASED ON NORMAL VECTORS,2024.0,
21896,101120990,,Defining operational design domain for autonomous systems: A domain-agnostic and risk-based approach,,
21897,101120990,doi.org/10.3389/frobt.2024.1363281,Composable and executable scenarios for simulation-based testing of mobile robots,2024.0,
21898,101120990,10.1016/j.softx.2024.101786,"StreamK3s: A K3s-Based Data Stream Processing Platform for Simplifying Pipeline Creation, Deployment, and Scaling",2024.0,
21899,101120990,10.1109/SOSE62363.2024.00017,An Efficient Storage Solution for Cloud/Edge Computing Infrastructures : (Invited Paper),2024.0,
21900,101121135,10.1038/s43247-024-01507-3,Retrospective performance analysis of a ground shaking early warning system for the 2023 TurkeySyria earthquake,2024.0,
21901,101121135,https://doi.org/10.1785/0120240078,Rapid Fatality Estimates after Earthquakes in Western Mediterranean Countries for First Response,2024.0,
21902,101121135,,Gobeyond: Advancing Geo and Weather Multi-Risk Impact-based Early Warning and Response Systems for rapid deployment of first responders in the EU and beyond,2023.0,
21903,101121192,https://doi.org/10.1002/joc.8407,Robustness of hydrometeorological extremes in surrogated seasonal forecasts,2024.0,
21904,101121192,https://doi.org/10.5194/nhess-24-3173-2024,"Review article: Drought as a continuum  memory effects  in interlinked hydrological, ecological, and social systems",2024.0,
21905,101121210,10.1016/j.ecolind.2024.111595,"
						A holistic approach to evaluate the synergies and trade-offs of city and country success
					",2024.0,
21906,101121271,10.1109/ACCESS.2024.3456913,Survey on Graph Neural Networks,2024.0,
21907,101121321,10.5281/zenodo.11412654,"
						Optimizing the deployment and use of new technologies in Search and Rescue: A recap from recent missions
					",2024.0,
21908,101121321,,"
						Evolution of Urban Search & Rescue (USAR) operations with remote sensing and information management via emerging ICT and robotics technologies for field deployment
					",,
21909,101121321,,W nadziei na bezpieczny powrt,2024.0,
21910,101121321,https://doi.org/10.1299/jsmermd.2024.2A1-C04,Passive Deformable Slim SCARA Robot for Rapid Search in Narrow Spaces,,
21911,101121765,10.4203/ccc.7.15.8,New Perspectives on Running Safety in Ballastless Railway Bridges,2024.0,
21912,101121765,10.1016/j.engstruct.2024.118127,Critical analysis of the current Eurocode deck acceleration limit for evaluating running safety in ballastless railway bridges,2024.0,
21913,101121765,,Influence of the soil-structure coupling on the dynamic behaviour of a portal frame railway bridge,2024.0,
21914,101121765,,Modelling of the dynamic behaviour of ballast on railway bridges,2024.0,
21915,101121765,,Level 2-Calculations of Dynamic Vehicle-Bridge Compatibility for Determining Permissible Speeds in the Railway Network (Germany),2024.0,
21916,101121765,,InBridge4EU project for bridge dynamics: towards interoperability in the European railway network,2024.0,
21917,101121765,10.1142/S0219455425400176,Data-Driven Relationship for Reduction Factor of Ballasted Railway Bridge Deflections Due to Load Distribution Within Track,2024.0,
21918,101121765,10.4203/ccc.7.15.3,Damping Assessment on Railway Bridges Based on an Extensive Experimental Database Framed on the InBridge4EU Project,2024.0,
21919,101121765,10.1016/j.simpa.2024.100700,CALDINTAV: A simple software for dynamic analysis of high-speed railway bridges using the semi-analytical modal method,2024.0,
21920,101121851,,Improved Railway Performance by Maglev Derived Systems: Technological readiness and operational concepts in specific use cases of Maglev Derived Systems,2024.0,
21921,101121851,10.5592/CO/CETRA.2024.1615,Potential application of Maglev Derived System to improve railway performance,2024.0,
21922,101121851,10.3390/machines12120863,Maglev Derived Systems: an interoperable freight vehicle ap-plication focused on minimal modifications to the rail infra-structure and vehicles,2024.0,
21923,101121851,1434-8454,Maglev Derived Systems for Rail,2025.0,
21924,101121863,10.5281/zenodo.14331557,"
						FRONTIERS Communication, Dissemination and Exploitation Plan
					",,
21925,101121863,10.5281/zenodo.14644119,"
						FRONTIERS Code of Conduct
					",,
21926,101121863,10.5281/zenodo.14331498,"
						FRONTIERS Training programs
					",,
21927,101121863,0.5281/zenodo.14329514,FRONTIERS Residency Program Guide,,
21928,101121863,10.5281/zenodo.14331421,"
						FRONTIERS Stakeholder Analysis
					",,
21929,101121863,10.5281/zenodo.13891569,"
						FRONTIERS Database of Hosting Institutions
					",,
21930,101121863,10.5281/zenodo.14331513,"
						FRONTIERS Project Website
					",,
21931,101122224,https://doi.org/10.1021/acssuschemeng.4c08755,Multiliter-Scale Photosensitized Dimerization of Isoprene to Sustainable Aviation Fuel Precursors,2025.0,
21932,101122257,10.5281/zenodo.11093471,"
						Decarbonising energy-intensive industries with plasma-assisted combustion
					",,
21933,101122257,10.5281/zenodo.10842470,TVARI ILUMOS GAMYBA SU ADAPTYVIA KURO TECHNOLOGIJA,2024.0,
21934,101122583,https://doi.org/10.1103/PhysRevD.110.054511,Gauged Gaussian projected entangled pair states: A high dimensional tensor network formulation for lattice gauge theories,2024.0,
21935,101122583,10.1088/1751-8121/adae83,Internal structure of gauge-invariant projected entangled pair states,2025.0,
21936,101123220,European Heart Journal,Atherosclerotic plaque-specific methylation biomarkers in plasma cell-free DNA of female and male patients with coronary artery disease,2024.0,
21937,101123223,https://doi.org/10.1112/plms.12629,Schauder and CordesNirenberg estimates for nonlocal elliptic equationswith singular kernels,2024.0,
21938,101123223,10.48550/arxiv.2211.06124,Optimal regularity and fine asymptotics for the porous medium equation in bounded domains,2024.0,
21939,101123257,10.1186/s13068-023-02374-4,Combinatorial engineering of betalain biosynthesis pathway in yeast Saccharomyces cerevisiae,2023.0,
21940,101123257,doi.org/10.1016/j.cbpa.2024.102477,Current Opinion in Chemical Biology,2024.0,
21941,101123257,10.1038/s41564-023-01517-5,Beet red food colourant can be produced more sustainably with engineered Yarrowia lipolytica,2023.0,
21942,101123421,10.1038/s41467-024-52838-w,Electrical spectroscopy of polaritonic nanoresonators,2024.0,
21943,101123421,10.1038/s41563-023-01785-w,High-quality nanocavities through multimodal confinement of hyperbolic polaritons in hexagonal boron nitride,2024.0,
21944,101123421,10.1038/s41467-024-53182-9,On-chip phonon-enhanced IR near-field detection of molecular vibrations,2024.0,
21945,101123434,10.1016/j.isci.2024.109820,Localizing 3D motion through the fingertips: Following in the footsteps of elephants,2024.0,
21946,101123434,10.1016/j.isci.2024.110808,Highly compromised auditory spatial perception in aided congenitally hearing-impaired and rapid improvement with tactile technology,2024.0,
21947,101123485,https://doi.org/10.1016/j.xfss.2024.07.002,Characterizing the consistency of motion of spermatozoa through nanoscale motion tracing,2024.0,
21948,101123538,https://doi.org/10.3390/s24072115,Integration of Railway Bridge Structural Health Monitoring into the Internet of Things with a Digital Twin: A Case Study,2024.0,
21949,101123921,10.1002/adfm.202316212,Magnetic Supraparticles Capable of Recording High-Temperature Events,2024.0,
21950,101123921,10.1002/ppsc.202400180,Nanoparticle Clustering in Supraparticles to Control Magnetic LongRange Interactions,2024.0,
21951,101123921,10.1002/adfm.202412296,Customizable Induction Heating Profiles: from Tailored Colloidally Stable Nanoparticles Toward MultiStage Heatable Supraparticles,2024.0,
21952,101124066,10.1021/acsnano.4c09256,Tutorial on In Situ and <i>Operando</i> (Scanning) Transmission Electron Microscopy for Analysis of Nanoscale StructureProperty Relationships,2024.0,
21953,101124398,https://doi.org/10.31577/szausav.2024.71.1,Vsledky rdiokarbnovho datovania uhlkov zo starch vskumov v Koiciach-Barci I a Koiciach-Barci II,2024.0,
21954,101124398,https://doi.org/doi:10.1016/j.quascirev.2024.108546,Quaternary Science Reviews,2024.0,
21955,101124718,doi.org/10.1371/journal.pgph.0002638,Prevalence and severity of physical intimate partner violence during pregnancy among adolescents in eight sub-Saharan Africa countries: A cross-sectional study,2024.0,
21956,101124960,10.1093/mnras/stae2032,Atmospheric ion escape and solar wind deposition as a function of planetary radius,2024.0,
21957,101124960,10.3847/1538-4357/ad8159,Hybrid Simulations of the Martian Magnetotail Twist,2024.0,
21958,101125172,https://doi.org/10.54050/PRJ2021868,What if bioprinting resolution is dictated by the living cell size instead of the instrumentation?,2024.0,
21959,101125172,https://doi.org/10.1016/j.mtbio.2025.101512,Photochemical corneal cross-linking: Evaluating the potential of a hand-held biopen,2025.0,
21960,101125172,https://doaj.org/article/077e7c6f596e4daa904b3955c,The influence of viscosity of hydrogels on the spreading and migration of cells in 3D bioprinted skin cancer models,2024.0,
21961,101125325,https://doi.org/10.1145/3689484.3690737,Separate Compilation and Partial Linking: Modules for Datalog IR,2024.0,
21962,101125325,https://doi.org/10.1145/3689767,A Typed Multi-level Datalog IR and Its Compiler Framework,2024.0,
21963,101125325,https://doi.org/10.1145/3678721.3686226,Abstract Interpretation of Java Bytecode in Sturdy,2024.0,
21964,101125325,https://doi.org/10.1145/3689713,Object-Oriented Fixpoint Programming with Datalog,2024.0,
21965,101125633,https://doi.org/10.1093/bioadv/vbae068,Microbial Abundances Retrieved from Sequencing dataautomated NCBI Taxonomy (MARS): a pipeline to create relative microbial abundance data for the Microbiome Modelling Toolbox and utilizing homosynonyms for efficient mapping to resources,2024.0,
21966,101125633,10.1016/j.cmet.2024.05.006,Personalized metabolic whole-body models for newborns and infants predict growth and biomarkers of inherited metabolic diseases,2024.0,
21967,101126019,https://www.nature.com/articles/s41467-024-50848-2,Nature Communications,,
21968,101126364,,Fading ergodicity,2024.0,
21969,101126656,,D3.1 Call 1 - link to Euraxess website,,
21970,101129095,10.1016/j.nano.2024.102798,Formation of aggregated neutrophil extracellular traps in tissues is determining the efficacy of particulate nanoadjuvants,2025.0,
21971,101129095,10.1038/s41419-024-06892-3,Neutrophil extracellular traps characterize caseating granulomas,2024.0,
21972,101129146,https://kuleuven.limo.libis.be/discovery/fulldisplay?docid=alma9994937808401488&context=L&vid=32KUL_,The underlying signals of efficiency in European universities: a combined efficiency and machine learning approach,2024.0,
21973,101129146,,The impact of an online game-based financial education course: Multi-country experimental evidence,,
21974,101129146,https://lirias.kuleuven.be/4171075&lang=en,Can information change preferences for higher education? Evidence from a randomised experiment in Colombia,2024.0,
21975,101129146,,"Cohort Catch-Up: Exploring Trends in Student Achievement Post-Pandemic in Flanders, Belgium",2024.0,
21976,101129146,,Do parents have worse health? A comparison of people in same-sex and different-sex relationships,,
21977,101129146,,Teacher absenteeism: a conceptual model developed from a systematic literature review,2024.0,
21978,101129146,,Do heuristics matter for financial literacy? The impact of better heuristics awareness to financial literacy,,
21979,101129146,https://kuleuven.limo.libis.be/discovery/fulldisplay?docid=cdi_webofscience_primary_001327154300001&,The determinants of data use practice for instructional practice in higher education,2024.0,
21980,101129146,https://hdl.handle.net/11370/0ef3a43e-497f-4a78-8056-5d10f631f3b6,The association between parenthood and health: A comparison of people in same-sex and different-sex relationships,2024.0,
21981,101129146,,The underlying signals of efficiency in European universities: a combined efficiency and machine learning approach,2024.0,
21982,101129146,,Can information change preferences for higher education? Evidence from a randomised experiment in Colombia,2024.0,
21983,101129146,,The determinants of data use practice for instructional practice in higher education,2024.0,
21984,101129613,https://zenodo.org/records/13235948,Quantifying the effect of nanosheet dimensions on the piezoresistive response of printed graphene nanosheet networks,2024.0,
21985,101129613,https://hal.science/hal-04782463,Reduced Graphene Oxide-Based Flexible Pressure Sensor for Biomedical Applications,2024.0,
21986,101129613,https://hal.science/hal-04652040,Defect Engineering of MoTe2 via Thiol Treatment for Type III van der Waals Heterojunction Phototransistor,2024.0,
21987,101129618,10.1109/LWC.2024.3454761,3D Mobility Models and Their Impact on the Outage Performance of UAV Communications,2024.0,
21988,101129618,10.48550/arxiv.2310.13266,Measurement-Based Small-Scale Channel Model for Sub-6 GHz RIS-Assisted Communications,2024.0,
21989,101129618,10.1109/tifs.2024.3356166,RIS-Assisted UAV Secure Communications With Artificial Noise-Aware Trajectory Design Against Multiple Colluding Curious Users,2024.0,
21990,101129618,10.1109/ojcoms.2023.3349155,Efficient Beamforming and Radiation Pattern Control Using Stacked Intelligent Metasurfaces,2024.0,
21991,101129618,10.48550/arxiv.2312.15244,Fluid Antenna Array Enhanced Over-the-Air Computation,2024.0,
21992,101129618,10.1109/twc.2024.3367131,Beamforming Optimization for Active RIS-Aided Multiuser Communications With Hardware Impairments,2024.0,
21993,101129622,https://doi.org/10.1038/s41598-024-66568-y,Identification of human host factors required for beta-defensin-2 expression in intestinal epithelial cells upon a bacterial challenge,2024.0,
21994,101129641,10.1038/s41467-024-55437-x,Harnessing orbital Hall effect in spin-orbit torque MRAM,2025.0,
21995,101129641,10.1038/s44306-024-00053-0,Spin and orbital magnetism by light in rutile altermagnets,2024.0,
21996,101129641,10.1063/5.0198970,Quantifying the large contribution from orbital RashbaEdelstein effect to the effective damping-like torque on magnetization,2024.0,
21997,101129641,10.1103/PhysRevLett.134.026303,"Orbital Diffusion, Polarization, and Swapping in Centrosymmetric Metals",2025.0,
21998,101129641,10.1103/PhysRevB.110.064404,Circular motion of noncollinear spin textures in Corbino disks: Dynamics of Nel- versus Bloch-type skyrmions and skyrmioniums,2024.0,
21999,101129641,10.1103/PhysRevB.110.094439,Orbital Kerr effect and terahertz detection via the nonlinear Hall effect,2024.0,
22000,101129641,10.1103/PhysRevLett.133.146301,Orbital Hall Effect Accompanying Quantum Hall Effect: Landau Levels Cause Orbital Polarized Edge Currents,2024.0,
22001,101129641,10.1021/acs.nanolett.4c01607,Large Chiral Orbital Texture and Orbital Edelstein Effect in Co/Al Heterostructure,2024.0,
22002,101129641,10.1038/s42005-024-01925-x,Topological orbital Hall effect caused by skyrmions and antiferromagnetic skyrmions,2025.0,
22003,101129641,10.1103/PhysRevB.109.174435,First-principles calculation of orbital Hall effect by Wannier interpolation: Role of orbital dependence of the anomalous position,2024.0,
22004,101129641,10.1038/s41567-024-02648-0,Control of dynamic orbital response in ferromagnets via crystal symmetry,2024.0,
22005,101129655,10.1007/s43681-024-00472-z,From applied ethics and ethical principles to virtue and narrative in AI practices,2024.0,
22006,101129698,10.5281/zenodo.14685998,"
						Communication of controllers and executive components in industrial devices
					",2024.0,
